altid,LMT_Date,LMT_Time,DOP,elevation,slope,sin_aspect,cos_aspect,veg_class,used
22951,4/23/2017,16:00,2,2339.08,38.7454,0.245657,0.343519,Open Tree Canopy,0
22951,4/24/2017,0:00,2.4,1799.21,47.4712,0.84454,1.98784,Shrubland,0
22951,4/24/2017,16:00,2.6,2291.38,76.148,1.08481,0.00360304,Open Tree Canopy,0
22951,4/29/2017,16:00,3,2281.55,46.7917,1.57111,1.82088,Open Tree Canopy,0
22952,5/22/2017,16:00,2.2,2357.16,37.1205,0.285205,1.69933,Open Tree Canopy,0
20015,5/19/2016,16:00,3.6,2217.22,56.8969,0.273409,1.68707,Open Tree Canopy,0
20015,5/20/2016,0:00,5.2,1578.2,34.7679,0.159199,1.54134,Sparsely Vegetated,0
20015,5/20/2016,20:00,4,1532.69,31.2988,0.209285,1.61218,Shrubland,0
20015,5/24/2016,4:00,2,2183.12,50.4852,1.36309,1.93176,Open Tree Canopy,0
20015,5/24/2016,8:00,2.6,1732.85,36.5453,1.89976,1.43638,Shrubland,0
20015,5/24/2016,12:00,2.6,2170.97,75.816,1.99586,0.909153,Open Tree Canopy,0
20015,5/24/2016,16:00,4.4,2187.11,83.6483,0.115581,0.533307,Open Tree Canopy,0
20015,5/25/2016,20:00,4.6,2371.44,40.1578,1.49669,0.132074,Open Tree Canopy,0
20015,5/26/2016,0:00,3.2,1950.56,70.4476,0.768115,0.0272568,Shrubland,0
20015,5/29/2016,0:01,2.4,1547.06,37.3991,1.57937,1.81507,Sparsely Vegetated,0
20015,5/29/2016,4:00,2,2133.96,109.726,0.00439721,0.906325,Open Tree Canopy,0
20015,5/29/2016,8:00,1.8,2401.19,66.4795,0.291136,1.70535,Open Tree Canopy,0
20015,5/29/2016,12:00,2.4,2267.28,53.8309,1.90904,0.583281,Herbaceous-Shrub Steppe,0
20015,5/29/2016,16:00,2.8,2290.49,17.2443,0.457708,1.84019,Open Tree Canopy,0
20015,6/2/2016,8:00,3.6,1538.14,43.5929,1.99989,0.984931,Shrubland,0
20015,6/2/2016,12:00,2.2,2193.25,64.714,0.685281,1.94918,Open Tree Canopy,0
20015,6/4/2016,0:00,10,1558.11,62.6617,0.096965,1.42957,Sparsely Vegetated,0
20015,6/4/2016,8:00,3.2,2270.64,54.7702,1.07612,0.00290138,Open Tree Canopy,0
20015,6/4/2016,12:00,2.2,2240.35,45.9039,1.51315,0.141701,Open Tree Canopy,0
20015,6/4/2016,16:01,2.6,1537.06,8.59407,0.775082,0.0256223,Shrubland,0
20015,6/5/2016,0:00,2.2,2278.75,58.3678,0.049367,1.31032,Open Tree Canopy,0
20015,6/8/2016,16:00,3.2,2194.25,86.7944,1.95657,0.708497,Open Tree Canopy,0
20015,6/8/2016,20:00,3.6,1565.53,23.9223,1.90534,1.42469,Sparsely Vegetated,0
20015,6/9/2016,4:00,2.6,1984.9,36.6771,0.392138,0.205958,Open Tree Canopy,0
20015,6/9/2016,8:00,2.6,2189.57,39.5921,1.94857,1.31657,Open Tree Canopy,0
20015,6/9/2016,12:00,3,2290.69,15.1611,1.98069,0.804427,Open Tree Canopy,0
20015,6/9/2016,16:00,2.4,1832.03,52.6011,0.714614,1.95841,Shrubland,0
20015,6/10/2016,8:00,3.2,2406.87,86.598,0.404677,1.80349,Open Tree Canopy,0
20015,6/10/2016,12:00,2.8,2272.13,80.0978,1.8843,0.533078,Open Tree Canopy,0
20015,6/11/2016,8:00,3.2,1672.59,24.3332,1.48835,1.87265,Shrubland,0
20015,6/11/2016,12:00,3.6,2398.31,56.1307,0.796756,0.0208719,Open Tree Canopy,0
20022,5/26/2016,4:00,4.2,1801.91,79.9745,0.0243638,1.21939,Shrubland,0
20022,5/27/2016,4:00,4.6,2258,49.1192,0.269557,1.68297,Open Tree Canopy,0
20022,5/27/2016,8:00,2.6,2375.01,72.5604,1.87348,0.513148,Open Tree Canopy,0
20022,5/27/2016,12:00,3.6,1863.98,107.384,0.305003,1.71901,Shrubland,0
20022,5/28/2016,0:00,3.6,2147.07,66.6059,0.447047,0.166788,Sparsely Vegetated,0
20022,5/30/2016,16:00,3.2,1809.86,46.5617,1.12548,0.00790346,Shrubland,0
20022,6/8/2016,8:00,3,1943.69,101.409,0.878692,0.00738508,Shrubland,0
20022,6/8/2016,12:00,1.8,1816.64,62.9622,0.440455,0.1712,Shrubland,0
20022,6/9/2016,12:00,3.8,2106.68,48.4078,0.768185,0.02724,Shrubland,0
20022,6/9/2016,16:00,3.4,1648.8,59.7204,0.695965,1.95266,Shrubland,0
20022,6/11/2016,0:01,2,2150.64,96.6445,5.37E-05,1.01036,Open Tree Canopy,0
20022,6/11/2016,4:01,3.8,1608.22,72.6414,0.844801,0.0121168,Shrubland,0
20022,6/11/2016,8:00,3.4,1568.53,27.6513,0.650772,1.93704,Sparsely Vegetated,0
20022,6/11/2016,12:00,2.6,1647.4,40.0193,0.30857,0.277556,Shrubland,0
20022,6/11/2016,16:00,3.4,2130.53,60.7661,1.84204,0.460586,Open Tree Canopy,0
20022,6/18/2016,16:00,2.2,2264.57,81.8079,0.0198518,1.19827,Open Tree Canopy,0
20022,6/25/2016,4:00,3,1732.68,73.4326,0.994006,1.99998,Shrubland,0
20022,6/25/2016,8:00,3.2,2223.37,66.1917,0.228426,1.63614,Open Tree Canopy,0
20022,6/25/2016,12:00,3,2199.16,50.0631,1.99735,1.0728,Open Tree Canopy,0
20022,6/25/2016,16:00,2,2369.52,73.5224,0.389416,0.208048,Open Tree Canopy,0
20034,5/29/2016,4:00,3.8,1972.58,125.826,0.811728,1.98212,Open Tree Canopy,0
20034,5/29/2016,8:00,2.4,1664.05,45.3763,1.79095,1.61188,Shrubland,0
20034,5/29/2016,12:00,2,1568.11,21.8092,0.7202,0.0399417,Sparsely Vegetated,0
20034,5/30/2016,16:00,2.8,2249.77,56.11,1.43121,0.097747,Open Tree Canopy,0
20034,6/1/2016,8:03,5.4,1752.89,33.1054,0.434136,0.175502,Shrubland,0
20034,6/1/2016,12:00,2.6,2108.08,99.0402,1.89878,0.561599,Open Tree Canopy,0
20034,6/1/2016,16:00,2,2120.29,71.2558,1.44133,1.89735,Herbaceous-Shrub Steppe,0
20034,6/1/2016,20:00,3.2,2179.1,74.0613,0.256987,0.330723,Open Tree Canopy,0
20034,6/4/2016,0:00,2.8,2211.56,81.9123,1.54498,1.83845,Open Tree Canopy,0
20034,6/4/2016,8:00,4.6,2214.83,34.0629,0.98957,0.000054419,Open Tree Canopy,0
20034,6/4/2016,12:00,4.4,2326.79,93.4305,1.89881,1.43833,Open Tree Canopy,0
20034,6/5/2016,0:00,1.6,2140.23,82.6379,1.47468,0.119842,Open Tree Canopy,0
20034,6/6/2016,8:00,4.2,2231.9,97.8994,0.965134,0.000607967,Open Tree Canopy,0
20034,6/6/2016,12:01,3.2,2250.44,75.8137,1.43203,0.0981421,Open Tree Canopy,0
20034,6/7/2016,4:01,2.6,1885.62,100.232,0.293254,0.292533,Shrubland,0
20034,6/7/2016,8:00,4,1797.66,66.5228,0.316384,1.72984,Shrubland,0
20034,6/7/2016,12:00,4.2,2368.54,48.8114,0.611031,0.0787492,Open Tree Canopy,0
20034,6/8/2016,8:01,3,2126.85,80.5544,1.56349,1.82613,Shrubland,0
20034,6/8/2016,12:00,4,1593.62,65.474,1.89505,1.44596,Shrubland,0
20034,6/8/2016,16:00,3,2039.9,61.6529,0.573282,1.90438,Open Tree Canopy,0
20034,6/9/2016,8:00,2.6,2257.16,51.6768,1.97291,0.768802,Open Tree Canopy,0
20034,6/9/2016,12:00,2,2409.38,68.6451,1.94864,0.683636,Open Tree Canopy,0
20034,6/10/2016,8:01,3,2296.52,99.044,1.68597,0.272368,Open Tree Canopy,0
20034,6/10/2016,12:00,2,1889.68,61.0893,0.225819,1.63296,Shrubland,0
20034,6/11/2016,0:00,2.6,1797.66,66.5228,0.316384,1.72984,Shrubland,0
20034,6/11/2016,4:00,3.2,2293.81,70.8981,0.264611,0.322354,Open Tree Canopy,0
20034,6/11/2016,8:00,3.4,2109.39,65.0733,1.93099,1.36504,Open Tree Canopy,0
20034,6/11/2016,12:00,2,1588.98,9.96242,0.0918254,0.581408,Sparsely Vegetated,0
20034,6/20/2016,4:00,2.4,2280.49,41.2416,1.28853,0.042528,Open Tree Canopy,0
20034,6/20/2016,8:00,2.4,1732.71,24.5406,0.61909,0.0753879,Shrubland,0
20034,6/20/2016,12:00,3.6,1797.85,60.696,1.6998,0.285666,Shrubland,0
20034,6/24/2016,0:01,4.2,2132.39,68.5461,0.0851576,1.40381,Sparsely Vegetated,0
20034,6/24/2016,4:00,2.6,2111.44,55.9199,1.1447,0.0105245,Shrubland,0
20034,6/24/2016,8:02,3.4,2225.36,83.7481,1.96412,1.26546,Open Tree Canopy,0
20034,6/24/2016,12:00,3,2392.99,53.3221,1.9304,0.633445,Open Tree Canopy,0
20034,6/25/2016,8:00,2.2,2196.21,44.9021,0.0239766,1.21767,Open Tree Canopy,0
20034,6/25/2016,12:01,4.4,2188.88,35.3172,0.15758,0.461178,Open Tree Canopy,0
20034,6/26/2016,8:00,3.6,1560.21,30.0974,0.540713,0.111712,Sparsely Vegetated,0
20034,6/26/2016,16:00,2.6,2139.91,105.851,1.67721,0.26421,Open Tree Canopy,0
20034,6/28/2016,0:00,4.2,2340.89,88.7809,0.175247,0.434507,Open Tree Canopy,0
20038,4/20/2016,4:00,2.8,2105.47,68.3279,0.000770807,1.03926,Open Tree Canopy,0
20038,4/20/2016,8:00,2.2,2260.87,87.5159,0.130782,0.50557,Open Tree Canopy,0
20038,4/29/2016,16:00,5,2291.58,203.93,0.166018,0.448208,Shrubland,0
20038,5/9/2016,20:02,4.4,2382.81,68.0475,0.427048,1.81959,Open Tree Canopy,0
20038,5/10/2016,4:00,5,2087.96,30.1482,0.745207,0.0330043,Shrubland,0
20038,5/10/2016,8:00,5,2323.81,55.1409,0.00497776,0.900347,Open Tree Canopy,0
20038,5/10/2016,16:00,2.8,2292.04,82.6245,0.430114,1.82172,Open Tree Canopy,0
20038,5/11/2016,4:00,5.8,2495.65,28.0601,0.893923,1.99436,Open Tree Canopy,0
20038,5/11/2016,8:03,21.2,1710,55.3778,0.692018,1.95139,Shrubland,0
20038,5/11/2016,12:01,6.2,1826.46,60.233,1.80446,1.59401,Shrubland,0
20038,5/12/2016,4:00,2.4,2450.18,74.7622,1.54618,0.162333,Sparsely Vegetated,0
20038,5/12/2016,8:00,3,2261.09,46.7541,1.56901,1.82233,Open Tree Canopy,0
20038,5/12/2016,12:01,4,2370.28,68.173,1.98484,1.17348,Open Tree Canopy,0
20038,5/15/2016,0:01,4.2,2277.62,47.893,0.245639,1.65646,Open Tree Canopy,0
20038,5/16/2016,4:00,2.6,2256.44,79.7908,0.0923779,0.580212,Open Tree Canopy,0
20038,5/16/2016,16:01,3.8,2102.33,42.8831,1.72487,1.68889,Shrubland,0
20038,5/17/2016,16:01,2.4,2270.43,58.4443,0.232376,1.6409,Open Tree Canopy,0
20038,5/17/2016,20:01,3.4,2350.83,42.4026,1.39349,1.91933,Open Tree Canopy,0
20044,5/24/2016,4:00,3,2198.81,70.9314,1.97966,1.20069,Open Tree Canopy,0
20044,5/24/2016,8:00,3.8,2197.48,74.0372,1.72323,0.309396,Open Tree Canopy,0
20044,5/24/2016,12:00,1.8,1549.15,8.59132,1.9999,1.01414,Shrubland,0
20044,5/24/2016,16:00,4.4,2047.92,100.479,1.94633,0.676786,Shrubland,0
20044,5/25/2016,20:00,2.4,2350.6,120.929,0.713592,1.95811,Open Tree Canopy,0
20044,5/29/2016,0:00,3.2,2284.03,151.715,1.16342,1.98656,Open Tree Canopy,0
20044,5/29/2016,4:00,3.6,1796.23,45.4114,0.235913,1.64511,Shrubland,0
20044,5/29/2016,8:00,2.4,2417.68,70.1666,1.62925,1.7772,Open Tree Canopy,0
20044,5/29/2016,16:00,2.8,1761.16,57.5106,1.58168,0.18658,Shrubland,0
20044,6/8/2016,4:00,2.4,2154.78,56.2368,1.96688,0.744775,Open Tree Canopy,0
20044,6/8/2016,8:00,3.2,1572.21,33.9561,1.14609,0.0107283,Shrubland,0
20044,6/8/2016,12:00,2.2,1798.7,85.4426,1.23614,0.0282813,Shrubland,0
20044,6/8/2016,16:00,3.2,2281.6,39.9773,1.95733,0.711002,Open Tree Canopy,0
20044,6/11/2016,0:00,2.2,1898.48,120.048,1.01128,1.99994,Shrubland,0
20044,6/24/2016,0:00,4.2,1996.2,35.2501,0.0502514,1.31301,Shrubland,0
20038_17,4/12/2017,0:00,1.6,1551,10.6879,0.770969,1.97342,Shrubland,0
20038_17,4/12/2017,4:00,3.6,2351.93,68.9326,0.0152307,0.826134,Open Tree Canopy,0
20038_17,4/12/2017,8:00,3.8,2029.52,4.15778,0.0511002,0.684423,Sparsely Vegetated,0
20038_17,4/12/2017,12:00,2.6,2222.2,75.076,3.34E-06,1.00259,Shrubland,0
20038_17,4/12/2017,16:00,3.6,2043.04,52.3569,1.99331,1.11552,Shrubland,0
20038_17,4/14/2017,4:00,3.2,2495.04,40.9608,0.052184,1.31882,Open Tree Canopy,0
20038_17,4/14/2017,8:00,5,2111.68,47.6752,1.8405,1.54182,Shrubland,0
20038_17,4/14/2017,16:00,2.8,2284.85,41.0374,1.77012,1.6379,Open Tree Canopy,0
20038_17,4/22/2017,4:00,2.8,1886.8,71.6381,1.49407,1.86942,Shrubland,0
20038_17,4/22/2017,8:00,2.2,1865.54,74.311,1.27635,0.0389436,Herbaceous-Shrub Steppe,0
20038_17,4/22/2017,12:00,3,2361.57,76.2448,1.32252,0.0534367,Open Tree Canopy,0
20038_17,4/22/2017,16:00,3,1660.75,57.7121,0.520913,0.122233,Shrubland,0
20038_17,4/22/2017,20:00,2.4,2471.02,127.309,0.348345,1.75852,Shrubland,0
20038_17,4/23/2017,4:00,6.2,1788.38,49.9638,0.763365,0.0284013,Shrubland,0
20038_17,4/23/2017,8:00,2.6,1645.26,33.0633,0.710571,0.0428007,Shrubland,0
20038_17,4/23/2017,12:00,4,2455.35,106.704,1.68357,0.270116,Open Tree Canopy,0
20038_17,4/24/2017,4:00,2.2,1853.37,57.5104,1.8218,1.56977,Shrubland,0
20038_17,4/24/2017,8:00,2.6,1903.22,63.1172,1.96771,0.747924,Shrubland,0
20038_17,4/24/2017,12:00,2.6,2056.42,84.1539,1.61406,0.21074,Shrubland,0
20038_17,5/1/2017,0:01,4.2,2328.7,102.34,0.195134,1.59346,Herbaceous-Shrub Steppe,0
20038_17,5/1/2017,16:00,3.4,2392.42,118.131,0.00427693,0.907612,Open Tree Canopy,0
20038_17,5/1/2017,20:00,3.2,2228.7,38.438,0.301992,0.28391,Open Tree Canopy,0
20038_17,5/2/2017,4:00,6.2,2061.27,52.372,0.607793,0.0801229,Shrubland,0
20038_17,5/2/2017,8:00,1.8,1899.06,70.7932,1.77224,0.364668,Shrubland,0
20038_17,5/2/2017,12:00,2.2,1786.37,37.0534,1.72875,1.68478,Shrubland,0
20038_17,5/8/2017,8:00,4.6,1888.77,136.601,1.19055,1.98168,Shrubland,0
20038_17,5/8/2017,12:00,2.2,2342.84,97.481,1.88805,0.540249,Open Tree Canopy,0
22951,4/14/2017,8:00,5.2,2078.48,112.16,0.00450885,1.09485,Shrubland,0
22951,4/14/2017,12:00,2.6,2270.91,73.821,1.80935,1.58732,Open Tree Canopy,0
22951,4/22/2017,4:00,2.8,2383.18,75.1038,0.93449,0.00214809,Open Tree Canopy,0
22951,4/22/2017,8:00,2.6,2301.48,14.9944,0.062901,1.34906,Open Tree Canopy,0
22951,4/22/2017,12:00,3,1755.97,59.6435,0.127565,1.48873,Shrubland,0
22951,4/22/2017,16:00,2.4,1590.81,36.6416,1.61572,0.212032,Shrubland,0
22951,4/22/2017,20:00,2,1546.98,6.84302,1.75139,0.340137,Shrubland,0
22951,4/23/2017,4:00,2,2361.22,80.6454,0.705795,1.95574,Open Tree Canopy,0
22951,4/23/2017,8:00,2.6,2439.74,58.4906,1.77311,1.63427,Open Tree Canopy,0
22951,4/23/2017,12:01,3.8,2041.58,100.59,0.787894,0.0227532,Shrubland,0
22951,4/24/2017,4:00,2.6,2297.91,92.7853,0.00110191,0.953068,Open Tree Canopy,0
22951,4/24/2017,8:00,3.2,2302.25,99.3509,0.304556,0.28142,Open Tree Canopy,0
22951,4/24/2017,12:00,2,1979.73,103.692,1.78883,0.385383,Shrubland,0
22951,4/26/2017,8:00,2.6,2291.87,36.7028,1.84949,0.472401,Open Tree Canopy,0
22951,4/26/2017,12:01,3.2,2344.66,102.905,0.00033474,0.974127,Open Tree Canopy,0
22951,4/26/2017,16:00,3.2,1902.28,54.3788,0.167144,0.44651,Shrubland,0
22951,4/30/2017,4:00,2.4,2291.15,109.632,0.00506616,0.899468,Open Tree Canopy,0
22951,4/30/2017,8:00,3.8,2446.62,24.2901,0.834627,1.98623,Open Tree Canopy,0
22951,4/30/2017,12:00,3.8,1907.13,66.6689,1.28189,1.95945,Shrubland,0
22951,4/30/2017,16:00,3.6,1892.31,67.0587,0.118014,0.528724,Shrubland,0
22951,5/7/2017,4:00,4.8,2068.25,126.304,0.642794,0.0659744,Open Tree Canopy,0
22951,5/7/2017,8:00,3.2,2297.05,107.462,0.0257198,0.77466,Open Tree Canopy,0
22952,5/4/2017,16:00,2.8,1663.24,16.987,0.412369,0.190871,Sparsely Vegetated,0
22952,5/9/2017,20:00,2,1733.41,17.4178,1.39171,1.92009,Sparsely Vegetated,0
22953,5/7/2017,4:00,4.8,2304.32,58.3651,1.17449,1.98466,Open Tree Canopy,0
22953,5/7/2017,12:00,3.8,2272.07,66.2366,0.0988907,1.43359,Open Tree Canopy,0
22953,5/7/2017,16:00,4,2358.95,78.6104,1.97324,1.2298,Shrubland,0
22953,5/8/2017,4:00,2.6,1983.87,66.0312,1.99712,0.924104,Shrubland,0
22953,5/8/2017,8:00,3,1591.15,35.8362,0.118544,0.527734,Sparsely Vegetated,0
22953,5/8/2017,12:00,2.2,2465.41,146.095,0.0078522,0.874929,Open Tree Canopy,0
20015,5/14/2016,0:00,3,1921.96,110.298,1.98067,1.19566,Herbaceous-Shrub Steppe,0
20015,5/14/2016,16:01,3,1857.3,59.6896,1.4132,1.91064,Shrubland,0
20015,5/14/2016,20:01,5.8,2346.72,89.4343,1.99632,0.91426,Open Tree Canopy,0
20015,5/15/2016,16:00,2.6,2083.9,50.724,0.000112414,1.015,Shrubland,0
20015,5/20/2016,4:01,5.2,2328.02,112.605,0.00286579,1.07565,Open Tree Canopy,0
20015,5/20/2016,8:01,3.4,2478.43,70.7185,0.313101,1.72675,Open Tree Canopy,0
20015,5/20/2016,12:00,3.4,2039.48,83.6401,1.54693,0.162823,Shrubland,0
20015,5/25/2016,4:00,4.8,1545.46,35.3083,1.32044,1.94727,Shrubland,0
20015,5/25/2016,8:00,2.8,2471.4,77.1598,0.00509441,0.899189,Open Tree Canopy,0
20015,5/25/2016,12:00,1.8,1893.68,85.9859,0.891603,0.00589234,Shrubland,0
20015,5/25/2016,16:00,3.2,1969.05,70.007,1.89367,0.551282,Shrubland,0
20015,5/29/2016,20:00,2.4,1695.65,68.8964,1.42116,0.0930139,Sparsely Vegetated,0
20015,5/30/2016,0:00,6.8,2288.41,99.2363,1.99481,1.10173,Shrubland,0
20015,5/30/2016,4:00,6.4,2345.81,51.5305,0.093855,0.577033,Open Tree Canopy,0
20015,5/30/2016,8:00,2.2,1947.7,47.081,1.49308,0.130017,Shrubland,0
20015,5/30/2016,12:00,2.4,2125.35,59.7305,1.58837,1.80859,Open Tree Canopy,0
20015,5/30/2016,16:00,2.8,1644.49,7.3829,1.5588,1.8293,Sparsely Vegetated,0
20015,6/2/2016,4:00,2,2299.58,88.8835,1.7704,1.63756,Open Tree Canopy,0
20015,6/5/2016,4:01,4.4,2284.4,75.1066,1.70777,0.293555,Open Tree Canopy,0
20015,6/5/2016,8:00,2.4,2039.94,52.2955,0.736041,1.96453,Open Tree Canopy,0
20015,6/5/2016,12:00,1.6,2321.88,67.9125,1.10453,1.99452,Open Tree Canopy,0
20015,6/7/2016,16:00,4.2,2393.14,93.0098,1.52476,1.85125,Open Tree Canopy,0
20015,6/7/2016,20:00,2.2,2388.91,50.9246,1.7041,0.289902,Open Tree Canopy,0
20015,6/9/2016,20:01,3.4,2427.59,66.7454,0.0360068,0.734073,Open Tree Canopy,0
20022,5/28/2016,4:00,4.4,1538.68,60.6073,0.926704,1.99731,Shrubland,0
20022,5/28/2016,8:01,3.2,1984.92,68.7397,1.0643,1.99793,Shrubland,0
20022,5/28/2016,12:00,2.2,2372.44,81.5762,1.85778,0.485989,Open Tree Canopy,0
20022,5/30/2016,4:00,6.2,1975.72,83.1843,1.98168,1.19056,Shrubland,0
20022,5/30/2016,8:00,2.8,2287.71,100.347,1.39606,0.0817756,Open Tree Canopy,0
20022,5/30/2016,12:00,2.4,2035.92,62.546,0.00419897,1.09154,Open Tree Canopy,0
20022,6/8/2016,4:00,2.6,2341.94,75.73,0.546354,0.108818,Open Tree Canopy,0
20022,6/8/2016,16:00,3.4,2455.36,103.529,0.387339,1.79035,Open Tree Canopy,0
20022,6/8/2016,20:00,2.2,1627.93,42.9745,0.483937,0.143449,Shrubland,0
20022,6/9/2016,4:00,2.2,1996.43,21.6865,1.612,0.209139,Shrubland,0
20022,6/9/2016,8:00,2.2,1974.68,29.8402,0.533205,1.88437,Shrubland,0
20022,6/18/2016,20:00,2.4,1931.73,32.6837,1.9646,1.26373,Shrubland,0
20022,6/24/2016,20:00,2.2,1948.25,31.4702,1.96289,0.730102,Shrubland,0
20034,5/29/2016,16:00,2.8,1645.23,31.6922,0.243846,0.345607,Shrubland,0
20034,5/30/2016,4:00,6.2,1931.22,39.3555,0.0201222,0.800401,Shrubland,0
20034,5/30/2016,8:00,2.4,1977.62,101.952,0.856091,0.0104091,Sparsely Vegetated,0
20034,5/30/2016,12:00,2.4,2456.4,81.7223,1.21323,1.977,Open Tree Canopy,0
20034,5/30/2016,20:00,2.4,1621.14,6.0337,0.88479,0.00665885,Shrubland,0
20034,5/31/2016,8:00,2.4,2286.89,72.1669,0.380429,1.78494,Open Tree Canopy,0
20034,5/31/2016,12:00,2.4,2014.66,37.2564,1.86113,0.491621,Herbaceous-Shrub Steppe,0
20034,6/2/2016,4:00,3.8,2184.66,80.2436,0.0445076,0.704984,Open Tree Canopy,0
20034,6/2/2016,8:00,2.4,2435.62,90.309,0.0176721,1.18717,Open Tree Canopy,0
20034,6/2/2016,12:00,2,2298.2,65.5743,0.121194,0.522821,Open Tree Canopy,0
20034,6/5/2016,8:00,2.4,2496.35,103.032,0.538364,1.88707,Open Tree Canopy,0
20034,6/5/2016,12:00,1.8,2009.34,16.9275,0.0962478,1.42806,Shrubland,0
20034,6/6/2016,4:00,2.6,1919.43,54.0438,1.81506,0.420618,Shrubland,0
20034,6/6/2016,16:00,3.2,2363,85.4529,0.003447,1.08296,Open Tree Canopy,0
20034,6/7/2016,16:00,1.4,2424.45,65.4649,1.28356,0.0410444,Open Tree Canopy,0
20034,6/8/2016,4:00,1.8,2317.76,99.728,1.70474,0.29053,Open Tree Canopy,0
20034,6/10/2016,20:00,2,2343.08,72.1123,0.692947,0.0483075,Open Tree Canopy,0
20034,6/21/2016,8:00,1.8,1558.96,26.3665,0.495276,1.86328,Shrubland,0
20034,6/21/2016,12:00,6.4,2453.42,75.6176,1.94514,0.673338,Open Tree Canopy,0
20034,6/22/2016,16:00,2.4,2236.97,48.1745,0.232526,1.64108,Open Tree Canopy,0
20038,4/26/2016,16:01,3,2008.26,65.7986,1.50412,0.136367,Shrubland,0
20038,4/26/2016,20:02,5.6,2363.12,76.476,0.078901,1.38933,Open Tree Canopy,0
20038,5/4/2016,4:00,5.8,1957.04,13.6438,1.99018,1.1398,Shrubland,0
20038,5/5/2016,4:00,3.6,2008.64,74.6056,1.83736,1.54665,Open Tree Canopy,0
20038,5/5/2016,8:00,7.6,1972.72,83.0599,1.95259,1.30426,Shrubland,0
20038,5/5/2016,16:01,4.6,1550.46,19.3751,0.667479,0.056904,Sparsely Vegetated,0
20038,5/6/2016,4:00,2.8,2009.22,67.1684,1.60445,0.203356,Shrubland,0
20038,5/6/2016,8:00,2.8,2012.73,49.6568,1.96201,1.273,Open Tree Canopy,0
20038,5/6/2016,12:01,5,2030.46,55.9081,1.98287,1.18428,Open Tree Canopy,0
20038,5/7/2016,4:00,3.2,2350.33,76.6536,0.979921,1.9998,Open Tree Canopy,0
20038,5/7/2016,8:00,2.8,1831.39,77.8325,0.242857,1.65325,Shrubland,0
20038,5/7/2016,12:01,5,2255.37,49.5076,0.488827,1.85948,Open Tree Canopy,0
20038,5/7/2016,20:01,4.4,2408.54,79.1582,1.07796,1.99696,Open Tree Canopy,0
20038,5/11/2016,16:00,4.8,2232.69,66.5478,1.83076,1.55664,Open Tree Canopy,0
20038,5/11/2016,20:01,4.8,1936.96,44.1445,0.0048086,0.902051,Shrubland,0
20038,5/12/2016,16:00,2.4,1944.93,34.7858,1.66248,0.250921,Shrubland,0
20038,5/13/2016,8:00,5,2423.32,99.5125,0.624787,1.92694,Open Tree Canopy,0
20038,5/13/2016,12:00,2.4,1957.82,54.1197,0.488505,0.140714,Shrubland,0
20038,5/15/2016,20:03,6,2407.45,30.2168,1.79821,0.397614,Open Tree Canopy,0
20038,5/17/2016,4:00,2.6,2411.4,65.9899,1.56918,1.82221,Open Tree Canopy,0
20038,5/17/2016,8:00,3.8,1928.93,38.2138,0.00690436,0.882692,Shrubland,0
20038,5/17/2016,12:01,8,1600.54,29.8877,0.564386,0.0998664,Sparsely Vegetated,0
20038,5/19/2016,0:00,5.4,2277.68,54.3137,1.67029,1.7421,Shrubland,0
20038,5/19/2016,4:00,2.6,2335.91,112.937,0.145669,1.51973,Open Tree Canopy,0
20038,5/19/2016,8:00,3.8,2410.82,89.4825,1.32418,0.0540051,Open Tree Canopy,0
20038,5/19/2016,12:00,2.4,1976.18,19.8624,0.0987309,1.43326,Shrubland,0
20044,5/25/2016,16:00,4.2,2339.94,62.4792,1.26882,1.96319,Open Tree Canopy,0
20044,5/29/2016,12:00,2.4,1938.38,19.351,1.78874,1.61472,Shrubland,0
20044,5/29/2016,20:00,2.6,2319.96,116.676,0.0911549,1.41713,Open Tree Canopy,0
20044,5/30/2016,0:00,2.4,1550.97,19.4276,0.0566704,1.33186,Shrubland,0
20044,5/30/2016,4:00,6.2,1986,75.2935,0.508278,0.129248,Herbaceous-Shrub Steppe,0
20044,5/30/2016,8:00,5.2,2440.7,62.672,1.08836,1.99609,Open Tree Canopy,0
20044,5/30/2016,12:00,2.4,1999.45,40.4218,0.102673,0.558634,Sparsely Vegetated,0
20044,5/30/2016,16:00,1.6,1966.32,119.017,1.95104,1.30906,Herbaceous-Shrub Steppe,0
20044,6/11/2016,4:00,2.2,1636.27,41.52,1.96952,1.245,Shrubland,0
20044,6/11/2016,12:00,4.6,2430.36,77.9372,0.381175,1.78553,Open Tree Canopy,0
20044,6/11/2016,16:00,1.4,2449.59,65.6099,0.154006,0.466807,Open Tree Canopy,0
20044,6/11/2016,20:00,2.2,2307.83,44.3155,0.247919,0.340929,Open Tree Canopy,0
20044,6/23/2016,16:00,2.2,2336.2,81.5218,0.0708625,0.630266,Open Tree Canopy,0
20044,6/23/2016,20:00,2.4,1874.69,46.6885,0.643154,0.0658367,Shrubland,0
20044,6/24/2016,4:00,3,2434.02,98.7449,1.61356,1.78964,Open Tree Canopy,0
20044,6/24/2016,8:00,1.6,2464.8,49.7237,0.0707034,1.36933,Open Tree Canopy,0
20044,6/24/2016,12:00,3.8,2285.55,55.1241,0.195428,0.406145,Open Tree Canopy,0
20038_17,4/13/2017,0:00,7,2017.12,21.2774,0.302991,0.282938,Herbaceous-Shrub Steppe,0
